name,img_avg,img_std,img_kur,img_med,hist_0_64,hist_0_64_avg,hist_0_64_std,hist_0_64_kur,hist_0_64_med,hist_64_128,hist_64_128_avg,hist_64_128_std,hist_64_128_kur,hist_64_128_median,hist_128_192,hist_128_192_avg,hist_128_192_std,hist_128_192_kur,hist_128_192_median,hist_192_256,hist_192_256_avg,hist_192_256_std,hist_192_256_kur,hist_192_256_median,class
RT8_40.jpg,131.00209045410156,29.86871063646753,2.999680495828454,118.0,0,0,0,0,0,46906,114.26830256257195,6.496407725873415,3.8735198237181145,114,14364,166.1868560289613,22.372518597957573,1.7314062007507711,176.0,4266,196.5250820440694,3.9309937538041115,36.476945997825396,196,tijolos
RT8_7.jpg,122.97303771972656,34.93466055715382,3.6956304948303447,114.0,330,55.127272727272725,8.348899158537979,8.508160696895823,58,44740,103.91884219937417,13.316483616678951,2.355472789352012,105.0,15987,153.6054919622193,18.701378993060178,1.8751039196177635,151,4479,208.96383121232418,11.083911349882703,2.58762654911373,208,tijolos
RT8_32.jpg,136.2714080810547,30.428043052269224,3.4883684485161783,128.0,119,49.81512605042017,10.444337032253342,2.452664494947141,51,32539,113.9692676480531,9.566646354261358,5.002240925263458,115,27597,149.57807008008118,18.48233923516908,2.245964041269687,144,5281,206.09789812535504,10.205468552904277,3.0280855820599677,205,tijolos
RT8_4.jpg,131.3518524169922,23.72404409733153,4.365786385037447,129.0,65,56.276923076923076,6.52041911111666,5.036485943630605,58,30854,112.6949180009075,10.801865530466449,4.162066577132397,115,32838,145.1370972653633,14.187725501141317,4.058670773050205,142,1779,203.21304103428892,8.855998883523771,3.8392963840005048,202,tijolos
RT8_28.jpg,132.24339294433594,29.098845138946547,4.927153942759931,128.0,280,53.77142857142857,8.268212530750581,5.9041184932692925,56.0,32177,111.85822171116014,11.733502240217868,4.289710943948127,114,29170,144.97027768255057,14.853594576917107,3.9416971346361414,141,3909,210.69378357636225,13.655736334466356,2.832759397182099,208,tijolos
RT8_19.jpg,126.57057189941406,28.340337957577688,4.641604098652965,123.0,230,54.26086956521739,7.918346345515665,3.4733793759583427,57,37219,108.26604691152369,12.713774261819468,3.1316830047703754,110,25533,145.66243684643402,15.123836748867852,3.5968325612449283,142,2554,208.96476115896633,13.238551114334875,2.9745967485823708,206,tijolos
RT8_30.jpg,133.00827026367188,29.543570806342025,3.5203764518347986,125.0,41,53.073170731707314,7.649804716142887,2.9410973558530955,55,36208,112.79457578435705,10.344228691197099,3.8213140770805523,115.0,25220,150.60614591593972,19.089275680037016,2.0177941420872374,145.0,4067,204.64740595033194,9.855153384766776,3.0567395588427835,203,tijolos
RT8_9.jpg,123.77519226074219,33.495050053429594,3.737657014241948,115.0,154,56.31818181818182,6.998323371061226,12.717514415635812,58,44307,105.10357279888053,13.17261044283758,2.426705156490734,106,17049,153.01888673822512,18.820420579460126,1.8715675734394113,150,4026,208.00173869846,11.172648366002477,2.5488987372063767,207,tijolos
RT8_11.jpg,125.83026123046875,27.544501492321366,4.550778769600262,123.0,410,53.27317073170732,9.69856250256996,5.449948563241061,56,36926,108.3488057195472,13.606190974417016,3.0258706736666086,111,26235,145.3940156279779,14.714722694637985,3.688656217347486,142,1965,208.27989821882952,12.85446612577266,3.1831168002632593,206,tijolos
RT8_5.jpg,132.1072998046875,26.09037338257421,4.90368585402554,130.0,146,53.91095890410959,8.95114805418582,6.35033404729399,57,30115,111.74165698157064,11.586406091363653,4.1847131889069855,114,32795,145.3550846165574,13.9541609662146,4.081295092147098,142,2480,208.82782258064515,13.232331110746125,3.2764773011857393,206.0,tijolos
RT8_26.jpg,134.32449340820312,25.756318648118,4.601277847566991,132.0,187,53.5668449197861,8.917758783033998,10.607028607895758,56,26836,112.44097480995677,12.250009607610927,4.185680223271879,116.0,36190,146.22298977618127,14.089404836605915,3.5140847886487365,144,2323,208.26388291003013,12.364045143345976,3.1461513778575854,206,tijolos
RT8_18.jpg,126.53474426269531,28.180940746147204,4.141014923381698,125.0,357,55.753501400560225,7.825036906839284,7.779625032401764,58,34791,107.02037883360639,14.552465815882613,2.785215116052122,110,28415,145.65599155375682,14.274062749249923,3.730449275457014,142,1973,208.06690319310695,12.835540494512216,3.4117439256886857,205,tijolos
RT8_14.jpg,129.9849395751953,28.089020260797312,3.6816775719977914,130.0,507,52.55621301775148,9.264146103215735,5.127024876035764,55,30126,107.6340038504946,14.347600058344053,2.7399238420398784,110,33291,147.63671863266347,14.558456219532518,2.957768428240762,145,1612,207.50062034739454,12.647564724866173,3.4394913979262958,205.0,tijolos
RT8_1.jpg,134.2332000732422,29.350464126842922,4.977600921522961,130.0,79,56.08860759493671,6.498895119937046,6.043621019020813,58,29606,111.73944470715395,10.673746575159015,3.9313682791899,113,31737,145.1748432429026,15.068341494367942,3.937324311931565,141,4114,213.19980554205154,15.259213873399398,2.380903964158594,211,tijolos
RT8_39.jpg,133.98580932617188,30.927600935416173,4.153224316069953,125.0,15,53.93333333333333,10.760155778656385,6.733034130450333,58,37780,114.9505558496559,10.412604931917848,4.891515752555578,118.0,21835,146.7877261277765,18.74269679832475,2.541883148122824,139,5906,208.625634947511,10.49771781874631,2.3345535369910473,208,tijolos
RT8_2.jpg,131.5014190673828,26.820473279824473,4.678621715404588,127.0,10,57.4,4.623610902506587,1.0368872454735243,60,33783,112.75925761477666,9.688156206219857,3.0664243020943727,113,28417,144.9959883168526,16.40125116108785,3.528690710259788,139,3326,206.79675285628383,10.603625496188181,2.754391648412455,205,tijolos
RT8_3.jpg,133.429931640625,24.012361788688008,4.352013878307693,133.0,150,56.52,6.695405616976382,14.193622908125711,58,26672,112.16901619676065,12.0995056977854,4.178878313554222,115.0,37121,145.912663990733,13.358482445640567,3.8755102886982997,144,1593,205.76898932831136,10.861999480254816,3.4716727947850887,204,tijolos
